ID	X	Y
137	5.3851246509521875	2.2685233925404855
138	0.24457649138136836	1.3158673936527305
139	3.715091808619317	0.7759293813827702
140	0.5103642823085812	2.0753148756681097
141	2.8340950399960207	4.698813048247135
142	6.457081714609085	5.966449665182379
143	5.121442459789424	1.8849417600422311
144	6.737748316093873	5.286583969457615
145	4.176702405452334	3.9585551715319323
146	6.267033762256551	3.6744848105900667
147	0.8786285343778395	2.530503551682197
148	2.9371625822732095	0.8868331673121068
149	3.4935038834256518	0.2619801591417122
150	2.692586090891841	5.570965773659376
151	7.778412074806335	5.486050777758942
152	2.18222180858326	3.495650897991267
153	4.9443170348103145	0.7872377295118074
154	3.725140093974175	3.5292012328088864
155	7.82287457502089	4.902295969469576
156	4.987391777880302	4.242617263351272
157	3.646172169568557	0.9437407979376444
158	6.720358015623751	0.5681324527612057
159	2.767543635190717	4.413237246255447
160	3.7831954333505413	5.681299285449098
161	7.2740397517650655	4.151257087113734
162	1.0906093424587002	0.11033351178972259
163	7.495627676958731	4.665206309354793
164	6.90838753387544	2.614682613798456
165	2.5513106421484166	3.8779685798429857
166	3.1832474399012654	5.0854813809895685
167	2.7284360671275265	4.97567261037341
168	6.195855662020963	0.8428641176382963
169	7.08226389755897	4.031931812435765
170	7.475497646397212	0.27473166487709066
171	4.314720262368252	5.618694566180318
172	3.6923022130466707	0.5934323794279918
173	5.0406805106031864	1.467437479066583
174	2.6016928705879705	0.48309886763826915
175	5.545052833644456	2.8022311697117903
176	3.6933053367125304	3.868416253839814
177	2.9937421914960387	4.924262589868804
178	0.510057896811265	4.7829348728502445
179	0.2653061243685125	5.948589979495395
180	2.3142022347903017	3.9400707552119485
181	1.183042226809543	1.91665816705963
182	2.8387045883930897	3.6653390903348577
183	4.868321964441291	2.2979636008793123
184	7.146402375346419	3.0719067109068656
185	7.827641453838105	0.8305261218127291
186	4.5447095047584485	2.5888078432685964
187	2.282588620193649	4.028294952100939
188	0.8514041680459183	4.720391589428783
189	7.28884642869761	5.104032362232135
190	0.3413462712346533	5.937456716578539
191	7.023540304329098	5.15544238273674
192	6.027144036444351	1.9973859613665903
193	5.8404980775195545	3.23878421567711
194	3.1884394480512617	4.332046871031733
195	0.9721761130782637	0.9408206147977975
196	4.042037072704843	1.260140160124867
197	1.144534659240159	0.11029449298506838
198	7.497327567946394	4.671332316856271
199	6.861946039046511	2.081999540884129
200	6.645923399900475	5.950940727427487
201	7.5730996103489	2.977967178651994
202	6.304577128665822	0.013484010848948414
203	0.5495593060198024	3.822524795915254
204	0.27743309222147094	4.016098049482358
205	2.7090612285002478	0.5837405802381448
206	5.088993644170209	5.684051178450625
207	1.7368851154219842	5.642919965440347
208	1.046956571465367	4.423911018325758
209	0.592350456181825	5.532625472455279
210	1.549629003518973	5.7525787014694885
211	1.730404417135315	3.4506259315711496
212	2.9037056036184974	5.801637974042
213	2.157304806786415	0.4726587529191554
214	4.599128474952675	5.788153963193052
215	1.6077455007666124	2.650133957003901
216	4.321695382731204	1.7720559137106942
217	6.898684272266364	2.066393376765756
218	7.232701738560995	2.0880047352600695
219	5.16179915684438	2.423473411325409
220	6.185745167095628	3.6640937169343113
221	4.569448700662555	2.89084793887013
222	4.636116163576655	3.911515015464823
223	2.8390442835272403	5.44022200729898
224	1.7324105599581574	4.109877041422823
225	0.6817394767408255	4.967563254379825
226	5.133282085005482	4.321723078229771
227	7.073993975974213	2.317429297375924
228	0.811586702274278	2.5496671645190765
229	0.17530970370784849	0.25103592061016816
230	1.5788849637132831	0.46166242925900725
231	3.013510546863468	3.827562509284759
232	3.393139796617655	2.797568712324696
233	6.4440618462009125	0.9367145704146292
234	6.757023633041	4.8860536968598725
235	3.6050175626736727	1.496492563115649
236	5.024613073082842	0.77617665543705
237	2.923278085932847	2.5289293087358238
238	7.89133098807736	2.4544535772072793
239	3.849284109958634	0.2115000113598996
240	7.079744285803082	5.904786412688203
241	3.6739744062507853	5.960464090749731
242	5.500859322089799	5.443123983429196
243	0.6604638593873173	2.132901581464972
244	2.1077195254721444	2.6455552711044996
245	2.2164020131864044	1.1961870110503428
246	3.350695892431144	3.759501574244627
247	6.611384450512732	5.699694447934695
248	6.326082819348302	2.9833249188075768
249	3.688106364579885	3.17076513919887
250	6.43475183127094	0.5288713416002975
251	7.838822254621251	2.9592651278389708
252	7.355007545467858	0.6240849289120945
253	4.164847848370465	2.9988010370892395
254	1.8541482233780584	1.1809609454828986
255	3.504383988983148	0.8658994556242671
256	7.746428697905914	4.535405674378399
257	1.2879819757967435	5.669712444573925
258	4.395732805474769	0.7759041001337721
259	2.6765975252840115	5.97001799663923
260	6.0696499861264686	3.792579181326195
261	6.988491160704126	2.79925285744036
262	7.634898154855527	3.2637078397258974
263	7.1496689060828755	5.839987729601389
264	0.2798906093876695	2.639622910813803
265	2.98482105771241	2.8411866925121503
266	6.4257423860096115	1.4586619653309043
267	7.4804370687292625	1.975287236887883
268	6.679313688103697	2.9232562909525055
269	6.192455092932518	2.3055747923139585
270	2.2835808826289274	2.147352190818733
271	3.515857567648507	2.3355567956747283
272	4.213930896502459	4.354773009492538
273	4.52736640694438	5.536303938234369
274	4.579032741646931	1.0910651697666403
275	5.377697500861505	5.696316208632979
276	4.299142132259262	4.451442258952837
277	2.3928764431490945	2.855129516120829
278	5.8733997462496506	2.9927802936219328
279	2.9124393744198325	0.879842279232946
280	7.194086058145953	0.06952400266942751
281	4.719984281487314	4.574267486918988
282	4.910505175517026	3.9221718118506943
283	1.2041267138388068	2.238710691244259
284	0.6965742790145671	5.567398802358157
285	4.676760306894426	2.7024067530098903
286	4.117541537367636	4.476333632591516
287	7.2990628060329215	3.0060905443769115
288	7.818399405108374	0.02489137363867898
289	4.906186362883827	0.15096102825608249
290	1.9449996588587226	3.0321110800167457
291	1.9937469884639947	5.271118749023136
292	2.7509136007127686	2.9625870773473184
293	5.273762706976681	0.696851262104149
294	5.840408425195743	5.040415265496625
295	4.069635993137874	4.45814057085989
296	5.143834146181176	5.4730164631384675
297	7.392875686243448	1.7557338178499995
298	1.0262926088135398	0.9966828305469517
299	0.09381288021052625	4.7496432734730885
300	1.2078932037051662	0.9717914569082726
